id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier
13153,Corey,Davis,TEN,WR,24,2,WR,weighted,11.94978495,38,0.440860215,2.298097039,10.11,13.05775,11
11660,Devonta,Freeman,ATL,RB,27,5,RB,average,13.69,21,0.505,2.234457429,12.268,15.112,7
11660,Devonta,Freeman,ATL,RB,27,5,RB,robust,13.69,21,0.505,2.342508,12.268,15.112,7
11660,Devonta,Freeman,ATL,RB,27,5,RB,weighted,13.80892473,19,0.096612903,2.234457429,12.11,14.97612,7
11668,Isaiah,Crowell,OAK,RB,26,5,RB,average,0,119,0,NA,0,0,19
11668,Isaiah,Crowell,OAK,RB,26,5,RB,robust,0,119,0,0,0,0,19
11668,Isaiah,Crowell,OAK,RB,26,5,RB,weighted,0,120,0,NA,0,0,19
11670,Sammy,Watkins,KCC,WR,26,5,WR,average,17.585,10,0.455,5.607356775,14.0165,21.1535,3
10723,Mohamed,Sanu,ATL,WR,30,7,WR,robust,11.47,39,0.0375,0.44478,11.2,11.74,12
10738,Marvin,Jones,DET,WR,29,7,WR,weighted,11.52526882,39,0.055483871,1.371787156,10.45,12.20958,11
11671,Mike,Evans,TBB,WR,26,5,WR,average,16.905,13,0.5925,1.152584053,16.0715,17.5385,4
10738,Marvin,Jones,DET,WR,29,7,WR,robust,11.45,40,0.1925,1.438122,10.547,12.293,11
10723,Mohamed,Sanu,ATL,WR,30,7,WR,weighted,11.49258065,40,0.271397849,0.424264069,11.17,11.7142,12
11672,Marqise,Lee,JAC,WR,28,5,WR,average,9.465,54,0.2775,0.424264069,9.15,9.69,16
13646,Michael,Gallup,DAL,WR,23,1,WR,robust,11.415,41,0.405,0.778365,10.8425,11.7875,12
13646,Michael,Gallup,DAL,WR,23,1,WR,weighted,11.44698925,41,0.481397849,0.74246212,10.79,11.74235,12
11674,Brandin,Cooks,LAR,WR,26,5,WR,average,15.355,18,0.31,0.601040764,14.9725,15.7375,6
12184,Jamison,Crowder,NYJ,WR,26,4,WR,robust,11.1,42,0.265,2.060814,9.849,12.351,12
12184,Jamison,Crowder,NYJ,WR,26,4,WR,weighted,10.99537634,42,0.144569892,1.965756852,9.71,12.18937209,12
11675,Davante,Adams,GBP,WR,27,5,WR,average,17.75,9,0.325,0.933380951,17.056,18.244,3
13158,Dede,Westbrook,JAC,WR,26,2,WR,robust,10.92,43,0.1775,0.311346,10.731,11.109,13
13158,Dede,Westbrook,JAC,WR,26,2,WR,weighted,10.93580645,43,0.175430108,0.296984848,10.71,11.09094,13
11677,Donte,Moncrief,PIT,WR,26,5,WR,average,10.075,50,0.2775,0.459619408,9.7825,10.3675,15
12647,Will,Fuller,HOU,WR,25,3,WR,robust,10.75,44,0.0925,0.289107,10.5595,10.9105,13
12647,Will,Fuller,HOU,WR,25,3,WR,weighted,10.76580645,44,0.102473118,0.275771645,10.54,10.89373,13
11678,Allen,Robinson,CHI,WR,26,5,WR,average,12.905,29,0.1075,1.491995308,11.9555,13.8545,9
13634,Dante,Pettis,SFO,WR,24,1,WR,robust,10.735,45,0.25,0.392889,10.4965,10.9735,13
13634,Dante,Pettis,SFO,WR,24,1,WR,weighted,10.75494624,45,0.26016129,0.374766594,10.47,10.95071,13
11679,Odell,Beckham,CLE,WR,27,5,WR,average,19.11,4,0.25,0.296984848,18.921,19.299,2
13793,Marquez,Valdes-Scantling,GBP,WR,25,1,WR,robust,10.58,46,0.23,0.163086,10.481,10.679,14
13793,Marquez,Valdes-Scantling,GBP,WR,25,1,WR,weighted,10.57172043,46,0.225107527,0.155563492,10.47,10.6662093,14
11680,Jarvis,Landry,CLE,WR,27,5,WR,average,13.02,28,0.14,0.466690476,12.723,13.317,9
12181,Nelson,Agholor,PHI,WR,26,4,WR,robust,10.39,47,0.0975,0.548562,10.057,10.723,14
12181,Nelson,Agholor,PHI,WR,26,4,WR,weighted,10.41784946,47,0.202688172,0.523259018,10.02,10.69118,14
11681,Paul,Richardson,WAS,WR,27,5,WR,average,8.295,68,0.18,0.502045815,7.9755,8.6145,19
13155,John,Ross,CIN,WR,24,2,WR,robust,10.31,48,0.135,0.681996,9.896,10.724,14
13155,John,Ross,CIN,WR,24,2,WR,weighted,10.27537634,48,0.148172043,0.650538239,9.85,10.67051163,14
11695,Eric,Ebron,IND,TE,26,5,TE,average,7.81,20,0.1325,0.848528137,7.27,8.35,9
11695,Eric,Ebron,IND,TE,26,5,TE,robust,7.81,20,0.1325,0.88956,7.27,8.35,9
11695,Eric,Ebron,IND,TE,26,5,TE,weighted,7.76483871,21,0.329784946,0.848528137,7.21,8.280232558,9
11701,Xavier,Grimble,PIT,TE,27,5,TE,average,1.57,78,0.07,0.070710678,1.525,1.615,16
11701,Xavier,Grimble,PIT,TE,27,5,TE,robust,1.57,78,0.07,0.07413,1.525,1.615,16
11701,Xavier,Grimble,PIT,TE,27,5,TE,weighted,1.566236559,77,0.060913978,0.070710678,1.52,1.609186047,16
11705,Trey,Burton,CHI,TE,28,5,TE,average,8.325,19,0.555,1.902117241,7.1145,9.5355,8
11705,Trey,Burton,CHI,TE,28,5,TE,robust,8.325,19,0.555,1.994097,7.1145,9.5355,8
11705,Trey,Burton,CHI,TE,28,5,TE,weighted,8.426236559,19,0.648709677,1.902117241,6.98,9.41983,8
11747,James,White,NEP,RB,27,5,RB,average,15.07,10,0.065,0.820243866,14.548,15.592,6
11747,James,White,NEP,RB,27,5,RB,robust,15.07,10,0.065,0.859908,14.548,15.592,6
11747,James,White,NEP,RB,27,5,RB,weighted,15.11365591,10,0.086827957,0.820243866,14.49,15.54212,6
11758,Cody,Latimer,NYG,WR,27,5,WR,average,6.61,88,0.1475,0.127279221,6.529,6.691,26
14105,Marquise,Brown,BAL,WR,22,0,WR,robust,10.275,49,0.3075,2.364747,8.8395,11.7105,14
14105,Marquise,Brown,BAL,WR,22,0,WR,weighted,10.15494624,49,0.191774194,2.255670632,8.68,11.52503488,14
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,average,18.44,16,0.05,0.749533188,17.863,18.817,6
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,robust,18.44,16,0.05,0.785778,17.863,18.817,6
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,weighted,18.47236559,16,0.064301075,0.749533188,17.81,18.77142,6
11761,Jerick,McKinnon,SFO,RB,27,5,RB,average,0,119,0,NA,0,0,19
11761,Jerick,McKinnon,SFO,RB,27,5,RB,robust,0,119,0,0,0,0,19
11761,Jerick,McKinnon,SFO,RB,27,5,RB,weighted,0,120,0,NA,0,0,19
11783,John,Brown,BUF,WR,29,5,WR,average,12.33,34,0.1125,0.035355339,12.2925,12.3375,11
11677,Donte,Moncrief,PIT,WR,26,5,WR,robust,10.075,50,0.2775,0.481845,9.7825,10.3675,15
11677,Donte,Moncrief,PIT,WR,26,5,WR,weighted,10.09946237,50,0.291612903,0.459619408,9.75,10.33955,15
11785,Richard,Rodgers,PHI,TE,27,5,TE,average,0,95,0,NA,0,0,16
11785,Richard,Rodgers,PHI,TE,27,5,TE,robust,0,95,0,0,0,0,16
11785,Richard,Rodgers,PHI,TE,27,5,TE,weighted,0,96,0,NA,0,0,16
11812,Ryan,Grant,OAK,WR,29,5,WR,average,6.77,84,0.08,NA,6.77,6.77,25
7393,Larry,Fitzgerald,ARI,WR,36,15,WR,robust,9.86,51,0.1475,0.652344,9.464,10.256,15
7393,Larry,Fitzgerald,ARI,WR,36,15,WR,weighted,9.82688172,51,0.058494624,0.622253967,9.42,10.20483721,15
11834,Alfred,Blue,JAC,RB,28,5,RB,average,0,119,0,NA,0,0,19
11834,Alfred,Blue,JAC,RB,28,5,RB,robust,0,119,0,0,0,0,19
11834,Alfred,Blue,JAC,RB,28,5,RB,weighted,0,120,0,NA,0,0,19
11850,Quincy,Enunwa,NYJ,WR,27,5,WR,average,8.51,66,0.1975,1.244507935,7.718,9.302,18
13630,Courtland,Sutton,DEN,WR,24,1,WR,robust,9.735,52,0.1575,1.067472,9.092,10.388,15
13630,Courtland,Sutton,DEN,WR,24,1,WR,weighted,9.788817204,52,0.169354839,1.018233765,9.02,10.32608,15
11854,Garrett,Gilbert,CLE,QB,28,5,QB,average,0,56,0,NA,0,0,10
11854,Garrett,Gilbert,CLE,QB,28,5,QB,robust,0,56,0,0,0,0,10
11854,Garrett,Gilbert,CLE,QB,28,5,QB,weighted,0,58,0,NA,0,0,10
11886,Damien,Williams,KCC,RB,27,5,RB,average,13.725,19,0.03,1.053589104,13.0545,14.3955,7
11886,Damien,Williams,KCC,RB,27,5,RB,robust,13.725,19,0.03,1.104537,13.0545,14.3955,7
11886,Damien,Williams,KCC,RB,27,5,RB,weighted,13.66892473,21,0.419946237,1.053589104,12.98,14.30887209,7
11890,Albert,Wilson,MIA,WR,27,5,WR,average,8.065,71,0.0875,0.657609307,7.6465,8.4835,19
13633,Christian,Kirk,ARI,WR,23,1,WR,robust,9.69,53,0.3,1.141602,8.997,10.383,15
13633,Christian,Kirk,ARI,WR,23,1,WR,weighted,9.747956989,53,0.339139785,1.088944443,8.92,10.31678,15
11894,David,Fluellen,TEN,RB,27,5,RB,average,0.48,114,0.08,NA,0.48,0.48,19
11894,David,Fluellen,TEN,RB,27,5,RB,robust,0.48,114,0.08,0,0.48,0.48,19
11894,David,Fluellen,TEN,RB,27,5,RB,weighted,0.48,115,0.08,NA,0.48,0.48,19
11925,Allen,Hurns,MIA,WR,28,5,WR,average,4.375,115,0.19,0.487903679,4.0645,4.6855,35
11672,Marqise,Lee,JAC,WR,28,5,WR,robust,9.465,54,0.2775,0.44478,9.15,9.69,16
11672,Marqise,Lee,JAC,WR,28,5,WR,weighted,9.490967742,54,0.288548387,0.424264069,9.12,9.6642,16
11931,Bennie,Fowler,NYG,WR,28,5,WR,average,1.15,151,0.045,NA,1.15,1.15,NA
11239,Marquise,Goodwin,SFO,WR,29,6,WR,robust,9.315,55,0.27,0.229803,9.1755,9.4545,16
11239,Marquise,Goodwin,SFO,WR,29,6,WR,weighted,9.326666667,55,0.25155914,0.219203102,9.16,9.44117,16
11938,Adam,Thielen,MIN,WR,29,5,WR,average,16.995,12,0.2375,0.176776695,16.8825,17.1075,4
12176,DeVante,Parker,MIA,WR,26,4,WR,robust,9.06,56,0.03,0.237216,8.916,9.204,17
14136,Deebo,Samuel,SFO,WR,23,0,WR,weighted,9.078172043,56,0.051612903,0.90509668,8.39,9.55096,16
11951,Willie,Snead,BAL,WR,27,5,WR,average,7.835,75,0.33,0.784888527,7.3355,8.3345,20
9308,Danny,Amendola,DET,WR,34,11,WR,robust,9.03,57,0.07,2.461116,7.536,10.524,17
12176,DeVante,Parker,MIA,WR,26,4,WR,weighted,9.072043011,57,0.128978495,0.22627417,8.9,9.19024,17
11957,Dontrelle,Inman,LAC,WR,30,6,WR,average,2.24,131,0.13,NA,2.24,2.24,49
14136,Deebo,Samuel,SFO,WR,23,0,WR,robust,9.03,58,0.205,0.948864,8.454,9.606,16
12188,Phillip,Dorsett,NEP,WR,26,4,WR,weighted,8.981075269,58,0.104892473,1.71119841,7.68,9.87494,17
11975,Taylor,Gabriel,CHI,WR,28,5,WR,average,7.905,73,0.0525,0.431335137,7.6305,8.1795,20
12188,Phillip,Dorsett,NEP,WR,26,4,WR,robust,8.89,59,0.155,1.793946,7.801,9.979,17
9308,Danny,Amendola,DET,WR,34,11,WR,weighted,8.905053763,59,0.113064516,2.347594514,7.37,10.33097674,17
12040,Keith,Smith,ATL,RB,27,5,RB,average,0,119,0,NA,0,0,19
12040,Keith,Smith,ATL,RB,27,5,RB,robust,0,119,0,0,0,0,19
12040,Keith,Smith,ATL,RB,27,5,RB,weighted,0,120,0,NA,0,0,19
12110,Cameron,Brate,TBB,TE,28,5,TE,average,6.655,27,0.36,0.06363961,6.6145,6.6955,11
12110,Cameron,Brate,TBB,TE,28,5,TE,robust,6.655,27,0.36,0.066717,6.6145,6.6955,11
12110,Cameron,Brate,TBB,TE,28,5,TE,weighted,6.658387097,27,0.416075269,0.06363961,6.61,6.69163,11
12138,Scott,Simonson,NYG,TE,27,5,TE,average,1.82,75,0.165,1.286934342,0.091,1.729,16
12138,Scott,Simonson,NYG,TE,27,5,TE,robust,1.82,75,0.165,1.349166,0.091,1.729,16
12138,Scott,Simonson,NYG,TE,27,5,TE,weighted,1.82,75,0.166935484,1.286934342,0,1.623186047,16
12140,Jameis,Winston,TBB,QB,25,4,QB,average,19.985,9,0.295,0.855599205,19.3405,20.4295,4
12140,Jameis,Winston,TBB,QB,25,4,QB,robust,19.985,9,0.295,0.896973,19.3405,20.4295,4
12140,Jameis,Winston,TBB,QB,25,4,QB,weighted,20.02301075,9,0.300268817,0.855599205,19.28,20.37747,4
12141,Marcus,Mariota,TEN,QB,26,4,QB,average,16.585,24,1.5825,1.52027958,15.5175,17.4525,7
12141,Marcus,Mariota,TEN,QB,26,4,QB,robust,16.585,24,1.5825,1.593795,15.5175,17.4525,7
12141,Marcus,Mariota,TEN,QB,26,4,QB,weighted,16.6583871,24,1.637634409,1.52027958,15.41,17.36005,7
12142,Brett,Hundley,ARI,QB,26,4,QB,average,0.24,55,0.24,0.169705627,0.012,0.228,10
12142,Brett,Hundley,ARI,QB,26,4,QB,robust,0.24,55,0.24,0.177912,0.012,0.228,10
12142,Brett,Hundley,ARI,QB,26,4,QB,weighted,0.24,57,0.24,0.169705627,0,0.214046512,10
12145,Sean,Mannion,MIN,QB,27,4,QB,average,0.392,52,0.11,0.277185858,0.0196,0.3724,10
12145,Sean,Mannion,MIN,QB,27,4,QB,robust,0.392,52,0.11,0.2905896,0.0196,0.3724,10
12145,Sean,Mannion,MIN,QB,27,4,QB,weighted,0.392,54,0.11,0.277185858,0,0.349609302,10
12150,Todd,Gurley,LAR,RB,25,4,RB,average,13.775,18,0.0625,2.821356057,11.8795,15.4705,7
12150,Todd,Gurley,LAR,RB,25,4,RB,robust,13.775,18,0.0625,2.957787,11.8795,15.4705,7
12150,Todd,Gurley,LAR,RB,25,4,RB,weighted,13.91763441,18,0.135322581,2.821356057,11.68,15.29893,7
12151,Melvin,Gordon,LAC,RB,26,4,RB,average,0,119,0,NA,0,0,19
12151,Melvin,Gordon,LAC,RB,26,4,RB,robust,0,119,0,0,0,0,19
12151,Melvin,Gordon,LAC,RB,26,4,RB,weighted,0,120,0,NA,0,0,19
12152,Tevin,Coleman,SFO,RB,26,4,RB,average,13.09,24,0.415,NA,13.09,13.09,7
12152,Tevin,Coleman,SFO,RB,26,4,RB,robust,13.09,24,0.415,0,13.09,13.09,7
12152,Tevin,Coleman,SFO,RB,26,4,RB,weighted,13.09,24,0.376612903,Inf,13.09,13.09,7
12153,T.J.,Yeldon,BUF,RB,26,4,RB,average,5.37,63,0.255,NA,5.37,5.37,16
12153,T.J.,Yeldon,BUF,RB,26,4,RB,robust,5.37,63,0.255,0,5.37,5.37,16
12153,T.J.,Yeldon,BUF,RB,26,4,RB,weighted,5.37,64,0.323978495,NA,5.37,5.37,16
12155,Ameer,Abdullah,MIN,RB,26,4,RB,average,1,108,0.055,0.155563492,0.731,0.929,19
12155,Ameer,Abdullah,MIN,RB,26,4,RB,robust,1,108,0.055,0.163086,0.731,0.929,19
12155,Ameer,Abdullah,MIN,RB,26,4,RB,weighted,1.004516129,109,0.032258065,0.155563492,0.72,0.916209302,19
12157,Duke,Johnson,HOU,RB,26,4,RB,average,14.28,15,0.34,2.234457429,12.858,15.702,6
12157,Duke,Johnson,HOU,RB,26,4,RB,robust,14.28,15,0.34,2.342508,12.858,15.702,6
12157,Duke,Johnson,HOU,RB,26,4,RB,weighted,14.39892473,15,0.332473118,2.234457429,12.7,15.56612,6
12164,Mike,Davis,CHI,RB,26,4,RB,average,6.7,54,0.2975,0.848528137,6.16,7.24,15
12164,Mike,Davis,CHI,RB,26,4,RB,robust,6.7,54,0.2975,0.88956,6.16,7.24,15
12164,Mike,Davis,CHI,RB,26,4,RB,weighted,6.74516129,55,0.28688172,0.848528137,6.1,7.1884,15
12171,David,Johnson,ARI,RB,28,4,RB,average,14.96,12,0.31,1.541492783,13.879,15.841,6
12171,David,Johnson,ARI,RB,28,4,RB,robust,14.96,12,0.31,1.616034,13.879,15.841,6
12171,David,Johnson,ARI,RB,28,4,RB,weighted,15.03451613,11,0.077741935,1.541492783,13.77,15.74726,6
12175,Amari,Cooper,DAL,WR,25,4,WR,average,16.61,14,0.64,1.513208512,15.547,17.473,4
14123,Hunter,Renfrow,OAK,WR,24,0,WR,robust,8.76,60,0.06,1.667925,7.7125,9.7375,17
14123,Hunter,Renfrow,OAK,WR,24,0,WR,weighted,8.847311828,60,0.130322581,1.590990258,7.6,9.64075,17
12176,DeVante,Parker,MIA,WR,26,4,WR,average,9.06,56,0.03,0.22627417,8.916,9.204,17
14102,DK,Metcalf,SEA,WR,22,0,WR,robust,8.71,61,0.06,2.179422,7.357,10.003,17
12505,Adam,Humphries,TEN,WR,26,4,WR,weighted,8.736666667,61,0.043010753,2.800142853,6.57,10.16172,17
12181,Nelson,Agholor,PHI,WR,26,4,WR,average,10.39,47,0.0975,0.523259018,10.057,10.723,14
12205,Devin,Funchess,IND,WR,25,4,WR,robust,8.69,62,0.0925,0,8.69,8.69,18
11227,Kenny,Stills,HOU,WR,27,6,WR,weighted,8.697311828,62,0.033870968,1.640487732,7.45,9.55424,17
12182,Devin,Smith,DAL,WR,27,4,WR,average,1.5,141,0.025,NA,1.5,1.5,NA
11227,Kenny,Stills,HOU,WR,27,6,WR,robust,8.61,63,0.0525,1.719816,7.566,9.654,17
12205,Devin,Funchess,IND,WR,25,4,WR,weighted,8.69,63,0.070752688,NA,8.69,8.69,18
12184,Jamison,Crowder,NYJ,WR,26,4,WR,average,11.1,42,0.265,1.965756852,9.849,12.351,12
12505,Adam,Humphries,TEN,WR,26,4,WR,robust,8.585,64,0.065,2.935548,6.768,10.332,17
13645,Tre'Quan,Smith,NOS,WR,23,1,WR,weighted,8.63688172,64,0.047956989,1.979898987,7.11,9.6496,18
12185,Justin,Hardy,ATL,WR,28,4,WR,average,1.98,134,0.04,NA,1.98,1.98,52
13645,Tre'Quan,Smith,NOS,WR,23,1,WR,robust,8.53,65,0.11,2.07564,7.25,9.77,18
14102,DK,Metcalf,SEA,WR,22,0,WR,weighted,8.601612903,65,0.148494624,2.078893937,7.21,9.832069767,17
12186,Stefon,Diggs,MIN,WR,26,4,WR,average,15.925,16,0.3,1.393000359,15.0385,16.8115,5
11850,Quincy,Enunwa,NYJ,WR,27,5,WR,robust,8.51,66,0.1975,1.304688,7.718,9.302,18
11850,Quincy,Enunwa,NYJ,WR,27,5,WR,weighted,8.576236559,66,0.250376344,1.244507935,7.63,9.22632,18
12187,Tyler,Lockett,SEA,WR,27,4,WR,average,13.435,26,0.355,0.374766594,13.1965,13.6735,8
12648,Josh,Doctson,MIN,WR,27,3,WR,robust,8.33,67,0.12,0,8.33,8.33,19
12648,Josh,Doctson,MIN,WR,27,3,WR,weighted,8.33,67,0.092903226,NA,8.33,8.33,19
12188,Phillip,Dorsett,NEP,WR,26,4,WR,average,8.89,59,0.155,1.71119841,7.801,9.979,17
11681,Paul,Richardson,WAS,WR,27,5,WR,robust,8.295,68,0.18,0.526323,7.9755,8.6145,19
11681,Paul,Richardson,WAS,WR,27,5,WR,weighted,8.32172043,68,0.211236559,0.502045815,7.94,8.58397,19
12196,Vince,Mayle,FA,TE,28,4,TE,average,0,95,0,NA,0,0,16
12196,Vince,Mayle,FA,TE,28,4,TE,robust,0,95,0,0,0,0,16
12196,Vince,Mayle,FA,TE,28,4,TE,weighted,0,96,0,NA,0,0,16
12197,Breshad,Perriman,TBB,WR,26,4,WR,average,5.49,97,0.09,0.459619408,5.1925,5.7775,30
13639,Anthony,Miller,CHI,WR,25,1,WR,robust,8.125,69,0.04,0.541149,7.7965,8.4535,19
13639,Anthony,Miller,CHI,WR,25,1,WR,weighted,8.152473118,69,0.099247312,0.51618795,7.76,8.42211,19
12205,Devin,Funchess,IND,WR,25,4,WR,average,8.69,62,0.0925,NA,8.69,8.69,18
13176,Zay,Jones,BUF,WR,24,2,WR,robust,8.105,70,0.0475,0.570801,7.6585,8.3515,19
13176,Zay,Jones,BUF,WR,24,2,WR,weighted,8.068494624,70,0.034516129,0.544472222,7.62,8.306732558,19
12206,Maxx,Williams,ARI,TE,25,4,TE,average,2.835,61,0.1725,0.06363961,2.7945,2.8755,16
12206,Maxx,Williams,ARI,TE,25,4,TE,robust,2.835,61,0.1725,0.066717,2.7945,2.8755,16
12206,Maxx,Williams,ARI,TE,25,4,TE,weighted,2.838387097,60,0.09188172,0.06363961,2.79,2.87163,16
12207,Nick,O'Leary,MIA,TE,27,4,TE,average,1.445,81,0.045,0.586898628,1.0715,1.8185,16
12207,Nick,O'Leary,MIA,TE,27,4,TE,robust,1.445,81,0.045,0.615279,1.0715,1.8185,16
12207,Nick,O'Leary,MIA,TE,27,4,TE,weighted,1.413763441,82,0.013763441,0.586898628,1.03,1.770244186,16
12208,Jeff,Heuerman,DEN,TE,27,4,TE,average,3.885,47,0.055,0.275771645,3.7095,4.0605,15
12208,Jeff,Heuerman,DEN,TE,27,4,TE,robust,3.885,47,0.055,0.289107,3.7095,4.0605,15
12208,Jeff,Heuerman,DEN,TE,27,4,TE,weighted,3.870322581,47,0.061774194,0.275771645,3.69,4.037825581,15
12211,Jesse,James,DET,TE,25,4,TE,average,5.295,35,0.0325,2.128391411,3.9405,6.6495,12
12211,Jesse,James,DET,TE,25,4,TE,robust,5.295,35,0.0325,2.231313,3.9405,6.6495,12
12211,Jesse,James,DET,TE,25,4,TE,weighted,5.40827957,34,0.072688172,2.128391411,3.79,6.52007,12
12212,Tyler,Kroft,BUF,TE,27,4,TE,average,3.165,55,0.0775,0.558614357,2.8095,3.5205,16
12212,Tyler,Kroft,BUF,TE,27,4,TE,robust,3.165,55,0.0775,0.585627,2.8095,3.5205,16
12212,Tyler,Kroft,BUF,TE,27,4,TE,weighted,3.194731183,54,0.03983871,0.558614357,2.77,3.48653,16
12213,Blake,Bell,KCC,TE,28,4,TE,average,1.575,77,0.04,0.926309883,0.9855,2.1645,16
12213,Blake,Bell,KCC,TE,28,4,TE,robust,1.575,77,0.04,0.971103,0.9855,2.1645,16
12213,Blake,Bell,KCC,TE,28,4,TE,weighted,1.525698925,78,0.055053763,0.926309883,0.92,2.088337209,16
12257,Chris,Conley,JAC,WR,27,4,WR,average,4.585,110,0.0625,0.374766594,4.3465,4.8235,35
11890,Albert,Wilson,MIA,WR,27,5,WR,robust,8.065,71,0.0875,0.689409,7.6465,8.4835,19
13662,Keke,Coutee,HOU,WR,22,1,WR,weighted,8.037956989,71,0.058978495,0.233345238,7.88,8.174313953,20
12261,Ty,Montgomery,NYJ,RB,26,4,RB,average,6.64,55,0.48,1.48492424,5.695,7.585,15
12261,Ty,Montgomery,NYJ,RB,26,4,RB,robust,6.64,55,0.48,1.55673,5.695,7.585,15
12261,Ty,Montgomery,NYJ,RB,26,4,RB,weighted,6.719032258,56,0.623548387,1.48492424,5.59,7.4947,15
12263,Darren,Waller,OAK,TE,27,4,TE,average,9.32,15,0.515,0.197989899,9.194,9.446,8
12263,Darren,Waller,OAK,TE,27,4,TE,robust,9.32,15,0.515,0.207564,9.194,9.446,8
12263,Darren,Waller,OAK,TE,27,4,TE,weighted,9.330537634,15,0.570698925,0.197989899,9.18,9.43396,8
12309,MyCole,Pruitt,TEN,TE,27,4,TE,average,1.345,84,0.065,0.6151829,0.9535,1.7365,16
12309,MyCole,Pruitt,TEN,TE,27,4,TE,robust,1.345,84,0.065,0.644931,0.9535,1.7365,16
12309,MyCole,Pruitt,TEN,TE,27,4,TE,weighted,1.312258065,85,0.032258065,0.6151829,0.91,1.685918605,16
12317,C.J.,Uzomah,CIN,TE,26,4,TE,average,6.06,29,0.2075,0.806101731,5.547,6.573,12
12317,C.J.,Uzomah,CIN,TE,26,4,TE,robust,6.06,29,0.2075,0.845082,5.547,6.573,12
12317,C.J.,Uzomah,CIN,TE,26,4,TE,weighted,6.017096774,29,0.140322581,0.806101731,5.49,6.50672093,12
12319,J.J.,Nelson,OAK,WR,27,4,WR,average,4.605,108,0.0125,0.22627417,4.406,4.694,35
13662,Keke,Coutee,HOU,WR,22,1,WR,robust,8.05,72,0.1625,0.244629,7.8965,8.1935,20
11890,Albert,Wilson,MIA,WR,27,5,WR,weighted,8.03,72,0.127634409,0.657609307,7.6,8.429430233,19
12328,Nick,Boyle,BAL,TE,26,4,TE,average,2.675,62,0.07,0.332340187,2.4635,2.8865,16
12328,Nick,Boyle,BAL,TE,26,4,TE,robust,2.675,62,0.07,0.348411,2.4635,2.8865,16
12328,Nick,Boyle,BAL,TE,26,4,TE,weighted,2.692688172,62,0.094731183,0.332340187,2.44,2.86629,16
12330,James,O'Shaughnessy,JAC,TE,27,4,TE,average,3.545,51,0.235,0.728319985,3.0815,4.0085,16
12330,James,O'Shaughnessy,JAC,TE,27,4,TE,robust,3.545,51,0.235,0.763539,3.0815,4.0085,16
12330,James,O'Shaughnessy,JAC,TE,27,4,TE,weighted,3.506236559,51,0.239354839,0.728319985,3.03,3.948616279,16
12338,Geremy,Davis,LAC,WR,27,4,WR,average,1.53,139,0.025,NA,1.53,1.53,NA
11975,Taylor,Gabriel,CHI,WR,28,5,WR,robust,7.905,73,0.0525,0.452193,7.6305,8.1795,20
11975,Taylor,Gabriel,CHI,WR,28,5,WR,weighted,7.927956989,73,0.131344086,0.431335137,7.6,8.15327,20
12378,Geoff,Swaim,JAC,TE,26,4,TE,average,5.51,32,0.2,1.781909089,4.376,6.644,12
12378,Geoff,Swaim,JAC,TE,26,4,TE,robust,5.51,32,0.2,1.868076,4.376,6.644,12
12378,Geoff,Swaim,JAC,TE,26,4,TE,weighted,5.41516129,33,0.033172043,1.781909089,4.25,6.497488372,12
12381,Trevor,Siemian,NYJ,QB,28,4,QB,average,0.848,45,0.037,0.59962655,0.0424,0.8056,10
12381,Trevor,Siemian,NYJ,QB,28,4,QB,robust,0.848,45,0.037,0.6286224,0.0424,0.8056,10
12381,Trevor,Siemian,NYJ,QB,28,4,QB,weighted,0.848,47,0.037,0.59962655,0,0.756297674,10
12386,Malcolm,Brown,LAR,RB,26,4,RB,average,7.19,49,0.2825,0.608111832,6.803,7.577,13
12386,Malcolm,Brown,LAR,RB,26,4,RB,robust,7.19,49,0.2825,0.637518,6.803,7.577,13
12386,Malcolm,Brown,LAR,RB,26,4,RB,weighted,7.222365591,50,0.287580645,0.608111832,6.76,7.54002,13
12391,Tyrell,Williams,OAK,WR,27,4,WR,average,12.275,35,0.125,0.813172798,11.7575,12.7925,11
13631,James,Washington,PIT,WR,23,1,WR,robust,7.87,74,0.1825,3.024504,6.034,9.706,20
11951,Willie,Snead,BAL,WR,27,5,WR,weighted,7.876774194,74,0.276397849,0.784888527,7.28,8.28677,20
12394,DeAndre,Carter,HOU,WR,26,4,WR,average,2.33,129,0.085,NA,2.33,2.33,47
11951,Willie,Snead,BAL,WR,27,5,WR,robust,7.835,75,0.33,0.822843,7.3355,8.3345,20
13631,James,Washington,PIT,WR,23,1,WR,weighted,7.716451613,75,0.244301075,2.884995667,5.83,9.468790698,20
12443,Jake,Kumerow,GBP,WR,27,2,WR,average,1.94,135,0.045,NA,1.94,1.94,53
13649,DaeSean,Hamilton,DEN,WR,24,1,WR,robust,7.54,76,0.075,2.905896,5.776,9.304,20
8673,Ted,Ginn Jr.,NOS,WR,34,12,WR,weighted,7.484301075,76,0.058064516,0.268700577,7.28,7.62466,21
12444,Rod,Smith,NYG,RB,27,4,RB,average,0,119,0,NA,0,0,19
12444,Rod,Smith,NYG,RB,27,4,RB,robust,0,119,0,0,0,0,19
